0.000000, 1.020000, 1.450000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3.000000, 1.020000, 1.450000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3.000000, 2.000000, 1.650000, 1.000000, 163.350000, 80.000000, 0.000000,  0,0,
3.300000, 2.000000, 1.650000, 1.000000, 163.350000, 80.000000, 0.000000,  0,0,
3.300000, 2.600000, 5.800000, 3.200000, 1478.300000, 599.990000, 0.000000,  0,0,
10.000000, 2.600000, 5.800000, 3.200000, 1478.300000, 599.990000, 0.000000,  0,0,
10.000000, 2.920000, 6.800000, 3.900000, 1368.020000, 599.990000, 0.000000,  0,0,
18.000000, 2.920000, 6.800000, 3.900000, 1368.020000, 599.990000, 0.000000,  0,0,
18.000000, 3.641000, 8.035500, 4.483900, 950.500000, 394.620000, 0.000000,  0,0,
43.000000, 3.580100, 8.037900, 4.485600, 972.770000, 403.930000, 0.000000,  0,0,
80.000000, 3.502000, 8.040000, 4.480000, 1008.710000, 417.590000, 0.000000,  0,0,
80.000000, 3.502000, 8.045000, 4.490000, 182.030000, 75.600000, 0.000000,  0,0,
120.000000, 3.426800, 8.050500, 4.500000, 182.570000, 76.060000, 0.000000,  0,0,
165.000000, 3.371100, 8.175000, 4.509000, 188.720000, 76.550000, 0.000000,  0,0,
210.000000, 3.324300, 8.300700, 4.518400, 200.970000, 79.400000, 0.000000,  0,0,
210.000000, 3.324300, 8.300700, 4.518400, 338.470000, 133.720000, 0.000000,  0,0,
260.000000, 3.366300, 8.482200, 4.609400, 346.370000, 136.380000, 0.000000,  0,0,
310.000000, 3.411000, 8.665000, 4.696400, 355.850000, 139.380000, 0.000000,  0,0,
360.000000, 3.457700, 8.847600, 4.783200, 366.340000, 142.760000, 0.000000,  0,0,
410.000000, 3.506800, 9.030200, 4.870200, 377.930000, 146.570000, 0.000000,  0,0,
410.000000, 3.931700, 9.360100, 5.080600, 413.660000, 162.500000, 0.000000,  0,0,
460.000000, 3.927300, 9.528000, 5.186400, 417.320000, 164.870000, 0.000000,  0,0,
510.000000, 3.923300, 9.696200, 5.292200, 419.940000, 166.800000, 0.000000,  0,0,
560.000000, 3.921800, 9.864000, 5.398900, 422.550000, 168.780000, 0.000000,  0,0,
610.000000, 3.920600, 10.032000, 5.504700, 425.510000, 170.820000, 0.000000,  0,0,
660.000000, 3.920100, 10.200000, 5.610400, 428.690000, 172.930000, 0.000000,  0,0,
660.000000, 4.238700, 10.790900, 5.960700, 1350.540000, 549.450000, 0.000000,  0,0,
710.000000, 4.298600, 10.922200, 6.089800, 1311.170000, 543.480000, 0.000000,  0,0,
760.000000, 4.356500, 11.055300, 6.210000, 1277.930000, 537.630000, 0.000000,  0,0,
809.500000, 4.411800, 11.135500, 6.242400, 1269.440000, 531.910000, 0.000000,  0,0,
859.000000, 4.465000, 11.222800, 6.279900, 1260.680000, 526.320000, 0.000000,  0,0,
908.500000, 4.516200, 11.306800, 6.316400, 1251.690000, 520.830000, 0.000000,  0,0,
958.000000, 4.565400, 11.389700, 6.351900, 1243.020000, 515.460000, 0.000000,  0,0,
1007.500000, 4.592600, 11.470400, 6.386000, 1234.540000, 510.200000, 0.000000,  0,0,
1057.000000, 4.619800, 11.549300, 6.418200, 1226.520000, 505.050000, 0.000000,  0,0,
1106.500000, 4.646700, 11.626500, 6.451400, 1217.910000, 500.000000, 0.000000,  0,0,
1156.000000, 4.673500, 11.702000, 6.482200, 1210.020000, 495.050000, 0.000000,  0,0,
1205.500000, 4.700100, 11.776800, 6.513100, 1202.040000, 490.200000, 0.000000,  0,0,
1255.000000, 4.726600, 11.849100, 6.543100, 1193.990000, 485.440000, 0.000000,  0,0,
1304.500000, 4.752800, 11.920800, 6.572800, 1186.060000, 480.770000, 0.000000,  0,0,
1354.000000, 4.779000, 11.989100, 6.600900, 1178.190000, 476.190000, 0.000000,  0,0,
1403.500000, 4.805000, 12.057100, 6.628500, 1170.530000, 471.700000, 0.000000,  0,0,
1453.000000, 4.830700, 12.124700, 6.655400, 1163.160000, 467.290000, 0.000000,  0,0,
1502.500000, 4.856200, 12.191200, 6.681300, 1156.040000, 462.960000, 0.000000,  0,0,
1552.000000, 4.881700, 12.255800, 6.707000, 1148.760000, 458.720000, 0.000000,  0,0,
1601.500000, 4.906900, 12.318100, 6.732300, 1141.320000, 454.550000, 0.000000,  0,0,
1651.000000, 4.932100, 12.381300, 6.757900, 1134.010000, 450.450000, 0.000000,  0,0,
1700.500000, 4.957000, 12.442700, 6.782000, 1127.020000, 446.430000, 0.000000,  0,0,
1750.000000, 4.981700, 12.503000, 6.805600, 1120.090000, 442.480000, 0.000000,  0,0,
1799.500000, 5.006200, 12.563800, 6.828900, 1108.580000, 436.680000, 0.000000,  0,0,
1849.000000, 5.030600, 12.622600, 6.851700, 1097.160000, 431.030000, 0.000000,  0,0,
1898.500000, 5.054800, 12.680700, 6.874300, 1085.970000, 425.530000, 0.000000,  0,0,
1948.000000, 5.078900, 12.738400, 6.897200, 1070.380000, 418.410000, 0.000000,  0,0,
1997.500000, 5.102700, 12.795600, 6.919400, 1064.230000, 414.940000, 0.000000,  0,0,
2047.000000, 5.126400, 12.852400, 6.941600, 1058.030000, 411.520000, 0.000000,  0,0,
2096.500000, 5.149900, 12.909300, 6.962500, 1048.090000, 406.500000, 0.000000,  0,0,
2146.000000, 5.173200, 12.966300, 6.985200, 1042.070000, 403.230000, 0.000000,  0,0,
2195.500000, 5.196300, 13.022600, 7.006900, 1032.140000, 398.410000, 0.000000,  0,0,
2245.000000, 5.219200, 13.078600, 7.028600, 1018.380000, 392.160000, 0.000000,  0,0,
2294.500000, 5.242000, 13.133700, 7.050400, 1008.790000, 387.600000, 0.000000,  0,0,
2344.000000, 5.264600, 13.189500, 7.072200, 999.440000, 383.140000, 0.000000,  0,0,
2393.500000, 5.287000, 13.246500, 7.093200, 990.770000, 378.790000, 0.000000,  0,0,
2443.000000, 5.309200, 13.301700, 7.114400, 985.630000, 375.940000, 0.000000,  0,0,
2492.500000, 5.331300, 13.358400, 7.136800, 976.810000, 371.750000, 0.000000,  0,0,
2542.000000, 5.353100, 13.415600, 7.158400, 968.460000, 367.650000, 0.000000,  0,0,
2591.500000, 5.374800, 13.474100, 7.180400, 960.360000, 363.640000, 0.000000,  0,0,
2640.000000, 5.396200, 13.531100, 7.203100, 952.000000, 359.710000, 0.000000,  0,0,
2690.000000, 5.417600, 13.589900, 7.225300, 940.880000, 354.610000, 0.000000,  0,0,
2740.000000, 5.438700, 13.649800, 7.248500, 933.210000, 350.880000, 0.000000,  0,0,
2740.000000, 5.693400, 13.649800, 7.248500, 722.730000, 271.740000, 0.000000,  0,0,
2789.670000, 5.719600, 13.653300, 7.259300, 726.870000, 273.970000, 0.000000,  0,0,
2839.330000, 5.745800, 13.657000, 7.270000, 725.110000, 273.970000, 0.000000,  0,0,
2891.500000, 5.772100, 13.660100, 7.281700, 723.120000, 273.970000, 0.000000,  0,0,
2891.500000, 9.914500, 8.000000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
2939.330000, 9.994200, 8.038200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
2989.660000, 10.072200, 8.128300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3039.990000, 10.148500, 8.221300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3090.320000, 10.223300, 8.312200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3140.660000, 10.296400, 8.400100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3190.990000, 10.367900, 8.486100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3241.320000, 10.437800, 8.569200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3291.650000, 10.506200, 8.649600, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3341.980000, 10.573100, 8.728300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3392.310000, 10.638500, 8.803600, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3442.640000, 10.702300, 8.876100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3492.970000, 10.764700, 8.946100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3543.300000, 10.825700, 9.013800, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3593.640000, 10.885200, 9.079200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3643.970000, 10.943400, 9.142600, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3694.300000, 11.000100, 9.204200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3744.630000, 11.055500, 9.263400, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3794.960000, 11.109500, 9.320500, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3845.290000, 11.162300, 9.376000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3895.620000, 11.213700, 9.429700, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3945.950000, 11.263900, 9.481400, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
3996.280000, 11.312700, 9.530600, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4046.620000, 11.360400, 9.577700, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4096.950000, 11.406900, 9.623200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4147.280000, 11.452100, 9.667300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4197.610000, 11.496200, 9.710000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4247.940000, 11.539100, 9.751300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4298.270000, 11.580900, 9.791400, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4348.600000, 11.621600, 9.830400, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4398.930000, 11.661200, 9.868200, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4449.260000, 11.699800, 9.905100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4499.600000, 11.737300, 9.941000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4549.930000, 11.773700, 9.976100, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4600.260000, 11.809200, 10.010300, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4650.590000, 11.843700, 10.043900, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4700.920000, 11.877200, 10.076800, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4751.250000, 11.909800, 10.109500, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4801.580000, 11.941400, 10.141500, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4851.910000, 11.972200, 10.173900, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4902.240000, 12.000100, 10.204900, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
4952.580000, 12.031100, 10.232900, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
5002.910000, 12.059300, 10.256500, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
5053.240000, 12.086700, 10.274500, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
5103.570000, 12.113300, 10.285400, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
5153.500000, 12.139100, 10.289000, 0.000000, 57822.000000, 0.000000, 0.000000,  0,0,
5153.500000, 12.703700, 11.042700, 3.504300, 633.260000, 85.030000, 0.000000,  0,0,
5204.610000, 12.728900, 11.058500, 3.518700, 629.890000, 85.030000, 0.000000,  0,0,
5255.320000, 12.753000, 11.071800, 3.531400, 626.870000, 85.030000, 0.000000,  0,0,
5306.040000, 12.776000, 11.085000, 3.543500, 624.080000, 85.030000, 0.000000,  0,0,
